"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2009","Luxembourg","Total","Females","Number","248,665",""
"2009","Hungary","Total","Females","Number","5,267,925",""
"2009","Malta","Total","Females","Number","206,319",""
"2009","Netherlands","Total","Females","Number","8,329,391",""
"2009","Austria","Total","Females","Number","4,278,068",""
"2009","Poland","Total","Females","Number","19,720,950",""
"2009","Portugal","Total","Females","Number","5,496,775",""
"2009","Romania","Total","Females","Number","10,488,417",""
"2009","Slovenia","Total","Females","Number","1,028,417",""
"2009","Slovakia","Total","Females","Number","2,764,064",""
"2009","Finland","Total","Females","Number","2,714,661",""
"2009","Sweden","Total","Females","Number","4,652,637",""
"2009","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","259,757,930",""
"2009","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","257,524,901",""
"2009","European Free Trade Association","Total","Females","Number","6,494,678",""
"2009","Iceland","Total","Females","Number","157,300",""
"2009","Liechtenstein","Total","Females","Number","17,998",""
"2009","Norway","Total","Females","Number","2,404,199",""
"2009","Switzerland","Total","Females","Number","3,915,181",""
"2009","United Kingdom","Total","Females","Number","31,625,820",""
"2009","Montenegro","Total","Females","Number","313,075",""
"2009","North Macedonia","Total","Females","Number","1,021,815",""
"2009","Albania","Total","Females","Number","1,468,935",""
"2009","Serbia","Total","Females","Number","3,768,404",""
"2009","Turkey","Total","Females","Number","35,615,946",""
"2009","Andorra","Total","Females","Number","40,303",""
"2009","Belarus","Total","Females","Number","5,160,289",""
"2009","Bosnia and Herzegovina","Total","Females","Number","1,965,986",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number","1,079,251",""
"2009","Moldova","Total","Females","Number","1,852,581",""
"2009","Monaco","Total","Females","Number",":",""
"2009","Russia","Total","Females","Number","76,262,345",""
"2009","San Marino","Total","Females","Number","15,926",""
"2009","Ukraine","Total","Females","Number","24,778,427",""
"2009","Armenia","Total","Females","Number","1,669,711",""
"2009","Azerbaijan","Total","Females","Number","4,538,600",""
"2009","Georgia","Total","Females","Number","2,304,622",""
"2010","European Union - 27 countries (from 2020)","Total","Females","Number","225,829,427","b"
"2010","European Union - 28 countries (2013-2020)","Total","Females","Number","257,670,655","b"
"2010","European Union - 27 countries (2007-2013)","Total","Females","Number","255,442,459","b"
"2010","Euro area - 19 countries  (from 2015)","Total","Females","Number","171,702,051",""
"2010","Euro area - 18 countries (2014)","Total","Females","Number","170,010,274",""
"2010","Belgium","Total","Females","Number","5,527,684",""
"2010","Bulgaria","Total","Females","Number","3,807,808",""
"2010","Czechia","Total","Females","Number","5,325,922",""
"2010","Denmark","Total","Females","Number","2,791,452",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,698,651",""
"2010","Germany including former GDR","Total","Females","Number","41,698,651",""
"2010","Estonia","Total","Females","Number","712,490",""
"2010","Ireland","Total","Females","Number","2,288,454",""
"2010","Greece","Total","Females","Number","5,658,424",""
"2010","Spain","Total","Females","Number","23,504,347",""
"2010","France","Total","Females","Number","33,357,092",""
"2010","France (metropolitan)","Total","Females","Number","32,367,285",""
"2010","Croatia","Total","Females","Number","2,228,196",""
"2010","Italy","Total","Females","Number","30,540,758",""
"2010","Cyprus","Total","Females","Number","419,535",""
"2010","Latvia","Total","Females","Number","1,149,573",""
"2010","Lithuania","Total","Females","Number","1,691,777",""
"2010","Luxembourg","Total","Females","Number","252,660",""
"2010","Hungary","Total","Females","Number","5,257,424",""
"2010","Malta","Total","Females","Number","207,824",""
"2010","Netherlands","Total","Females","Number","8,371,513",""
"2010","Austria","Total","Females","Number","4,285,442",""
"2010","Poland","Total","Females","Number","19,610,632","b"
"2010","Portugal","Total","Females","Number","5,509,734",""
"2010","Romania","Total","Females","Number","10,414,274",""
"2010","Slovenia","Total","Females","Number","1,032,869",""
"2010","Slovakia","Total","Females","Number","2,766,864",""
"2010","Finland","Total","Females","Number","2,726,360",""
"2010","Sweden","Total","Females","Number","4,691,668",""
"2010","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","260,277,921","b"
"2010","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","258,049,725","b"
"2010","European Free Trade Association","Total","Females","Number","6,562,506",""
"2010","Iceland","Total","Females","Number","157,694",""
"2010","Liechtenstein","Total","Females","Number","18,125",""
"2010","Norway","Total","Females","Number","2,431,447",""
"2010","Switzerland","Total","Females","Number","3,955,240",""
"2010","United Kingdom","Total","Females","Number","31,841,228",""
"2010","Montenegro","Total","Females","Number","313,778",""
"2010","North Macedonia","Total","Females","Number","1,023,907",""
"2010","Albania","Total","Females","Number","1,459,025",""
"2010","Serbia","Total","Females","Number","3,753,102",""
"2010","Turkey","Total","Females","Number","36,098,842",""
"2010","Andorra","Total","Females","Number","40,296",""
"2010","Belarus","Total","Females","Number","5,063,266",""
"2010","Bosnia and Herzegovina","Total","Females","Number","1,966,011",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number","1,092,855",""
"2010","Moldova","Total","Females","Number","1,850,208",""
"2010","Monaco","Total","Females","Number",":",""
"2010","Russia","Total","Females","Number","76,275,129",""
"2010","San Marino","Total","Females","Number",":",""
"2010","Ukraine","Total","Females","Number","24,675,525",""
"2010","Armenia","Total","Females","Number","1,673,656",""
"2010","Azerbaijan","Total","Females","Number","4,542,083",""
"2010","Georgia","Total","Females","Number","2,327,477",""
"2011","European Union - 27 countries (from 2020)","Total","Females","Number","225,708,502","b"
"2011","European Union - 28 countries (2013-2020)","Total","Females","Number","257,779,544","b"
"2011","European Union - 27 countries (2007-2013)","Total","Females","Number","255,558,439","b"
"2011","Euro area - 19 countries  (from 2015)","Total","Females","Number","171,597,071","b"
"2011","Euro area - 18 countries (2014)","Total","Females","Number","169,951,706","b"
"2011","Belgium","Total","Females","Number","5,598,920","b"
"2011","Bulgaria","Total","Females","Number","3,780,505",""
"2011","Czechia","Total","Females","Number","5,339,500",""
"2011","Denmark","Total","Females","Number","2,804,046",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,097,465","b"
"2011","Germany including former GDR","Total","Females","Number","41,097,465","b"
"2011","Estonia","Total","Females","Number","709,960",""
"2011","Ireland","Total","Females","Number","2,301,455",""
"2011","Greece","Total","Females","Number","5,669,948",""
"2011","Spain","Total","Females","Number","23,617,694",""
"2011","France","Total","Females","Number","33,515,819",""
"2011","France (metropolitan)","Total","Females","Number","32,516,716",""
"2011","Croatia","Total","Females","Number","2,221,105",""
"2011","Italy","Total","Females","Number","30,649,434",""
"2011","Cyprus","Total","Females","Number","430,993",""
"2011","Latvia","Total","Females","Number","1,126,666",""
"2011","Lithuania","Total","Females","Number","1,645,365",""
"2011","Luxembourg","Total","Females","Number","257,221",""
"2011","Hungary","Total","Females","Number","5,241,821",""
"2011","Malta","Total","Females","Number","208,584",""
"2011","Netherlands","Total","Females","Number","8,412,317",""
"2011","Austria","Total","Females","Number","4,296,293",""
"2011","Poland","Total","Females","Number","19,633,018",""
"2011","Portugal","Total","Females","Number","5,519,178",""
"2011","Romania","Total","Females","Number","10,366,110",""
"2011","Slovenia","Total","Females","Number","1,035,626",""
"2011","Slovakia","Total","Females","Number","2,767,273",""
"2011","Finland","Total","Females","Number","2,736,860",""
"2011","Sweden","Total","Females","Number","4,725,326",""
"2011","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","260,415,709","b"
"2011","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","258,194,604","b"
"2011","European Free Trade Association","Total","Females","Number","6,628,873","b"
"2011","Iceland","Total","Females","Number","158,446",""
"2011","Liechtenstein","Total","Females","Number","18,263",""
"2011","Norway","Total","Females","Number","2,459,456",""
"2011","Switzerland","Total","Females","Number","3,992,708","b"
"2011","United Kingdom","Total","Females","Number","32,071,042",""
"2011","Montenegro","Total","Females","Number","313,725",""
"2011","North Macedonia","Total","Females","Number","1,026,404",""
"2011","Albania","Total","Females","Number","1,451,691",""
"2011","Serbia","Total","Females","Number","3,720,624","b"
"2011","Turkey","Total","Females","Number","36,679,806",""
"2011","Andorra","Total","Females","Number","38,252",""
"2011","Belarus","Total","Females","Number","5,073,034",""
"2011","Bosnia and Herzegovina","Total","Females","Number","1,965,701",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number","889,913","b"
"2011","Moldova","Total","Females","Number","1,848,324",""
"2011","Monaco","Total","Females","Number",":",""
"2011","Russia","Total","Females","Number","76,809,957",""
"2011","San Marino","Total","Females","Number","16,227",""
"2011","Ukraine","Total","Females","Number","24,565,563",""
"2011","Armenia","Total","Females","Number","1,679,066",""
"2011","Azerbaijan","Total","Females","Number","4,594,023",""
"2011","Georgia","Total","Females","Number","2,341,972",""
"2012","European Union - 27 countries (from 2020)","Total","Females","Number","226,006,146","b"
"2012","European Union - 28 countries (2013-2020)","Total","Females","Number","258,295,108","b"
"2012","European Union - 27 countries (2007-2013)","Total","Females","Number","256,081,433","b"
"2012","Euro area - 19 countries  (from 2015)","Total","Females","Number","171,952,374","b"
"2012","Euro area - 18 countries (2014)","Total","Females","Number","170,332,244","b"
"2012","Belgium","Total","Females","Number","5,635,601","b"
"2012","Bulgaria","Total","Females","Number","3,760,457",""
"2012","Czechia","Total","Females","Number","5,347,235",""
"2012","Denmark","Total","Females","Number","2,813,740",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,097,953",""
"2012","Germany including former GDR","Total","Females","Number","41,097,953",""
"2012","Estonia","Total","Females","Number","707,079",""
"2012","Ireland","Total","Females","Number","2,315,288",""
"2012","Greece","Total","Females","Number","5,662,522",""
"2012","Spain","Total","Females","Number","23,719,207",""
"2012","France","Total","Females","Number","33,671,600","b"
"2012","France (metropolitan)","Total","Females","Number","32,676,801",""
"2012","Croatia","Total","Females","Number","2,213,675",""
"2012","Italy","Total","Females","Number","30,667,608",""
"2012","Cyprus","Total","Females","Number","443,018",""
"2012","Latvia","Total","Females","Number","1,110,001",""
"2012","Lithuania","Total","Females","Number","1,620,130",""
"2012","Luxembourg","Total","Females","Number","263,033","b"
"2012","Hungary","Total","Females","Number","5,207,259","b"
"2012","Malta","Total","Females","Number","209,851",""
"2012","Netherlands","Total","Females","Number","8,447,477",""
"2012","Austria","Total","Females","Number","4,309,977",""
"2012","Poland","Total","Females","Number","19,636,496",""
"2012","Portugal","Total","Females","Number","5,511,961",""
"2012","Romania","Total","Females","Number","10,318,889",""
"2012","Slovenia","Total","Females","Number","1,038,765",""
"2012","Slovakia","Total","Females","Number","2,772,570",""
"2012","Finland","Total","Females","Number","2,748,733",""
"2012","Sweden","Total","Females","Number","4,756,021",""
"2012","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","260,959,751","b"
"2012","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","258,746,076","b"
"2012","European Free Trade Association","Total","Females","Number","6,697,052",""
"2012","Iceland","Total","Females","Number","159,211",""
"2012","Liechtenstein","Total","Females","Number","18,433",""
"2012","Norway","Total","Females","Number","2,486,999",""
"2012","Switzerland","Total","Females","Number","4,032,409",""
"2012","United Kingdom","Total","Females","Number","32,288,847",""
"2012","Montenegro","Total","Females","Number","313,949",""
"2012","North Macedonia","Total","Females","Number","1,027,868",""
"2012","Albania","Total","Females","Number","1,444,234",""
"2012","Serbia","Total","Females","Number","3,702,229",""
"2012","Turkey","Total","Females","Number","37,191,315",""
"2012","Andorra","Total","Females","Number","38,252",""
"2012","Belarus","Total","Females","Number","5,066,857",""
"2012","Bosnia and Herzegovina","Total","Females","Number","1,963,655",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":","p"
"2012","Moldova","Total","Females","Number","1,847,816",""
"2012","Monaco","Total","Females","Number",":",""
"2012","Russia","Total","Females","Number",":",""
"2012","San Marino","Total","Females","Number","17,159",""
"2012","Ukraine","Total","Females","Number","24,476,570",""
"2012","Armenia","Total","Females","Number","1,684,000",""
"2012","Azerbaijan","Total","Females","Number","4,651,601",""
"2012","Georgia","Total","Females","Number","2,353,823",""
"2013","European Union - 27 countries (from 2020)","Total","Females","Number","226,300,167",""
"2013","European Union - 28 countries (2013-2020)","Total","Females","Number","258,781,338",""
"2013","European Union - 27 countries (2007-2013)","Total","Females","Number","256,575,681",""
"2013","Euro area - 19 countries  (from 2015)","Total","Females","Number","172,301,610",""
"2013","Euro area - 18 countries (2014)","Total","Females","Number","170,698,596",""
"2013","Belgium","Total","Females","Number","5,665,118",""
"2013","Bulgaria","Total","Females","Number","3,739,479",""
"2013","Czechia","Total","Females","Number","5,351,776",""
"2013","Denmark","Total","Females","Number","2,823,776",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,142,770",""
"2013","Germany including former GDR","Total","Females","Number","41,142,770",""
"2013","Estonia","Total","Females","Number","704,007",""
"2013","Ireland","Total","Females","Number","2,326,317",""
"2013","Greece","Total","Females","Number","5,637,364",""
"2013","Spain","Total","Females","Number","23,710,130",""
"2013","France","Total","Females","Number","33,827,685",""
"2013","France (metropolitan)","Total","Females","Number","32,831,856",""
"2013","Croatia","Total","Females","Number","2,205,657",""
"2013","Italy","Total","Females","Number","30,795,630",""
"2013","Cyprus","Total","Females","Number","444,842",""
"2013","Latvia","Total","Females","Number","1,097,245",""
"2013","Lithuania","Total","Females","Number","1,603,014",""
"2013","Luxembourg","Total","Females","Number","268,627",""
"2013","Hungary","Total","Females","Number","5,192,845",""
"2013","Malta","Total","Females","Number","212,126",""
"2013","Netherlands","Total","Females","Number","8,472,236",""
"2013","Austria","Total","Females","Number","4,328,238",""
"2013","Poland","Total","Females","Number","19,636,442",""
"2013","Portugal","Total","Females","Number","5,491,592",""
"2013","Romania","Total","Females","Number","10,258,594",""
"2013","Slovenia","Total","Females","Number","1,039,760",""
"2013","Slovakia","Total","Females","Number","2,774,857",""
"2013","Finland","Total","Females","Number","2,760,052",""
"2013","Sweden","Total","Females","Number","4,789,988",""
"2013","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","261,475,715",""
"2013","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","259,270,058",""
"2013","European Free Trade Association","Total","Females","Number","6,764,913",""
"2013","Iceland","Total","Females","Number","160,419",""
"2013","Liechtenstein","Total","Females","Number","18,591",""
"2013","Norway","Total","Females","Number","2,515,367",""
"2013","Switzerland","Total","Females","Number","4,070,536",""
"2013","United Kingdom","Total","Females","Number","32,481,221",""
"2013","Montenegro","Total","Females","Number","314,092",""
"2013","North Macedonia","Total","Females","Number","1,029,156",""
"2013","Albania","Total","Females","Number","1,437,193",""
"2013","Serbia","Total","Females","Number","3,684,497",""
"2013","Turkey","Total","Females","Number","37,671,216",""
"2013","Andorra","Total","Females","Number","37,408",""
"2013","Belarus","Total","Females","Number","5,066,314",""
"2013","Bosnia and Herzegovina","Total","Females","Number",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"2013","Moldova","Total","Females","Number","1,847,151",""
"2013","Monaco","Total","Females","Number",":",""
"2013","Russia","Total","Females","Number",":",""
"2013","San Marino","Total","Females","Number","17,234",""
"2013","Ukraine","Total","Females","Number","24,409,948",""
"2013","Armenia","Total","Females","Number",":",""
"2013","Azerbaijan","Total","Females","Number","4,707,690",""
"2013","Georgia","Total","Females","Number",":",""
"2014","European Union - 27 countries (from 2020)","Total","Females","Number","227,036,625","b"
"2014","European Union - 28 countries (2013-2020)","Total","Females","Number","259,724,441","b"
"2014","European Union - 27 countries (2007-2013)","Total","Females","Number","257,527,380","b"
"2014","Euro area - 19 countries  (from 2015)","Total","Females","Number","173,114,205","b"
"2014","Euro area - 18 countries (2014)","Total","Females","Number","171,526,728","b"
"2014","Belgium","Total","Females","Number","5,687,048",""
"2014","Bulgaria","Total","Females","Number","3,720,732",""
"2014","Czechia","Total","Females","Number","5,350,039",""
"2014","Denmark","Total","Females","Number","2,834,956",""
"2014","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,210,540",""
"2014","Germany including former GDR","Total","Females","Number","41,210,540",""
"2014","Estonia","Total","Females","Number","700,900",""
"2014","Ireland","Total","Females","Number","2,342,002",""
"2014","Greece","Total","Females","Number","5,613,568",""
"2014","Spain","Total","Females","Number","23,634,738",""
"2014","France","Total","Females","Number","34,120,851","b"
"2014","France (metropolitan)","Total","Females","Number",":",""
"2014","Croatia","Total","Females","Number","2,197,061",""
"2014","Italy","Total","Females","Number","31,298,104",""
"2014","Cyprus","Total","Females","Number","440,462",""
"2014","Latvia","Total","Females","Number","1,084,423",""
"2014","Lithuania","Total","Females","Number","1,587,477",""
"2014","Luxembourg","Total","Females","Number","274,563",""
"2014","Hungary","Total","Females","Number","5,173,974",""
"2014","Malta","Total","Females","Number","214,891",""
"2014","Netherlands","Total","Females","Number","8,494,904",""
"2014","Austria","Total","Females","Number","4,352,447",""
"2014","Poland","Total","Females","Number","19,613,892",""
"2014","Portugal","Total","Females","Number","5,469,281",""
"2014","Romania","Total","Females","Number","10,201,259",""
"2014","Slovenia","Total","Females","Number","1,040,211",""
"2014","Slovakia","Total","Females","Number","2,776,889",""
"2014","Finland","Total","Females","Number","2,770,906",""
"2014","Sweden","Total","Females","Number","4,830,507",""
"2014","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","262,446,486","b"
"2014","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","260,249,425","b"
"2014","European Free Trade Association","Total","Females","Number","6,839,585",""
"2014","Iceland","Total","Females","Number","162,353",""
"2014","Liechtenstein","Total","Females","Number","18,729",""
"2014","Norway","Total","Females","Number","2,540,963",""
"2014","Switzerland","Total","Females","Number","4,117,540",""
"2014","United Kingdom","Total","Females","Number","32,687,816",""
"2014","Montenegro","Total","Females","Number","314,366",""
"2014","North Macedonia","Total","Females","Number","1,030,928",""
"2014","Albania","Total","Females","Number","1,430,827",""
"2014","Serbia","Total","Females","Number","3,666,896",""
"2014","Turkey","Total","Females","Number","38,194,504",""
"2014","Andorra","Total","Females","Number",":",""
"2014","Belarus","Total","Females","Number","5,066,943",""
"2014","Bosnia and Herzegovina","Total","Females","Number",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"2014","Moldova","Total","Females","Number","1,846,128",""
"2014","Monaco","Total","Females","Number",":",""
"2014","Russia","Total","Females","Number","77,120,043",""
"2014","San Marino","Total","Females","Number",":",""
"2014","Ukraine","Total","Females","Number","24,327,606",""
"2014","Armenia","Total","Females","Number",":",""
"2014","Azerbaijan","Total","Females","Number","4,763,571",""
"2014","Georgia","Total","Females","Number","2,349,126",""
"2015","European Union - 27 countries (from 2020)","Total","Females","Number","227,381,928","b"
"2015","European Union - 28 countries (2013-2020)","Total","Females","Number","260,301,222","b"
"2015","European Union - 27 countries (2007-2013)","Total","Females","Number","258,115,133","b"
"2015","Euro area - 19 countries  (from 2015)","Total","Females","Number","173,478,676","b"
"2015","Euro area - 18 countries (2014)","Total","Females","Number","171,903,671","b"
"2015","Belgium","Total","Females","Number","5,713,206",""
"2015","Bulgaria","Total","Females","Number","3,700,183",""
"2015","Czechia","Total","Females","Number","5,361,348",""
"2015","Denmark","Total","Females","Number","2,848,701",""
"2015","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,362,080",""
"2015","Germany including former GDR","Total","Females","Number","41,362,080",""
"2015","Estonia","Total","Females","Number","700,166","b"
"2015","Ireland","Total","Females","Number","2,364,285",""
"2015","Greece","Total","Females","Number","5,589,628",""
"2015","Spain","Total","Females","Number","23,623,019",""
"2015","France","Total","Females","Number","34,283,895",""
"2015","France (metropolitan)","Total","Females","Number",":",""
"2015","Croatia","Total","Females","Number","2,186,089",""
"2015","Italy","Total","Females","Number","31,294,022",""
"2015","Cyprus","Total","Females","Number","435,183",""
"2015","Latvia","Total","Females","Number","1,074,889",""
"2015","Lithuania","Total","Females","Number","1,575,005",""
"2015","Luxembourg","Total","Females","Number","280,986",""
"2015","Hungary","Total","Females","Number","5,159,792",""
"2015","Malta","Total","Females","Number","219,203",""
"2015","Netherlands","Total","Females","Number","8,527,868",""
"2015","Austria","Total","Females","Number","4,384,529",""
"2015","Poland","Total","Females","Number","19,608,451",""
"2015","Portugal","Total","Females","Number","5,451,156",""
"2015","Romania","Total","Females","Number","10,163,573",""
"2015","Slovenia","Total","Females","Number","1,040,645",""
"2015","Slovakia","Total","Females","Number","2,779,021",""
"2015","Finland","Total","Females","Number","2,779,890",""
"2015","Sweden","Total","Females","Number","4,875,115",""
"2015","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","263,051,240","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","260,865,151","b"
"2015","European Free Trade Association","Total","Females","Number","6,913,804",""
"2015","Iceland","Total","Females","Number","163,914",""
"2015","Liechtenstein","Total","Females","Number","18,813",""
"2015","Norway","Total","Females","Number","2,567,291",""
"2015","Switzerland","Total","Females","Number","4,163,786",""
"2015","United Kingdom","Total","Females","Number","32,919,294",""
"2015","Montenegro","Total","Females","Number","314,577",""
"2015","North Macedonia","Total","Females","Number","1,032,654",""
"2015","Albania","Total","Females","Number","1,424,597",""
"2015","Serbia","Total","Females","Number","3,649,994",""
"2015","Turkey","Total","Females","Number","38,711,602",""
"2015","Andorra","Total","Females","Number",":",""
"2015","Belarus","Total","Females","Number","5,071,671",""
"2015","Bosnia and Herzegovina","Total","Females","Number",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"2015","Moldova","Total","Females","Number","1,844,915",""
"2015","Monaco","Total","Females","Number",":",""
"2015","Russia","Total","Females","Number",":",""
"2015","San Marino","Total","Females","Number",":",""
"2015","Ukraine","Total","Females","Number","22,971,835","b"
"2015","Armenia","Total","Females","Number","1,571,450",""
"2015","Azerbaijan","Total","Females","Number","4,817,181",""
"2015","Georgia","Total","Females","Number","1,951,000",""
"2016","European Union - 27 countries (from 2020)","Total","Females","Number","227,733,475",""
"2016","European Union - 28 countries (2013-2020)","Total","Females","Number","260,886,459",""
"2016","European Union - 27 countries (2007-2013)","Total","Females","Number","258,718,587",""
"2016","Euro area - 19 countries  (from 2015)","Total","Females","Number","173,889,081",""
"2016","Euro area - 18 countries (2014)","Total","Females","Number","172,330,130",""
"2016","Belgium","Total","Females","Number","5,741,853",""
"2016","Bulgaria","Total","Females","Number","3,676,607",""
"2016","Czechia","Total","Females","Number","5,367,513",""
"2016","Denmark","Total","Females","Number","2,869,364",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,661,561",""
"2016","Germany including former GDR","Total","Females","Number","41,661,561",""
"2016","Estonia","Total","Females","Number","699,236",""
"2016","Ireland","Total","Females","Number","2,387,145",""
"2016","Greece","Total","Females","Number","5,559,538",""
"2016","Spain","Total","Females","Number","23,632,635",""
"2016","France","Total","Females","Number","34,391,005",""
"2016","France (metropolitan)","Total","Females","Number",":",""
"2016","Croatia","Total","Females","Number","2,167,872",""
"2016","Italy","Total","Females","Number","31,209,230",""
"2016","Cyprus","Total","Females","Number","435,627",""
"2016","Latvia","Total","Females","Number","1,064,658",""
"2016","Lithuania","Total","Females","Number","1,558,951",""
"2016","Luxembourg","Total","Females","Number","287,056",""
"2016","Hungary","Total","Females","Number","5,141,966",""
"2016","Malta","Total","Females","Number","224,019",""
"2016","Netherlands","Total","Females","Number","8,561,985",""
"2016","Austria","Total","Females","Number","4,427,918",""
"2016","Poland","Total","Females","Number","19,590,169",""
"2016","Portugal","Total","Females","Number","5,439,821",""
"2016","Romania","Total","Females","Number","10,110,852",""
"2016","Slovenia","Total","Females","Number","1,040,855",""
"2016","Slovakia","Total","Females","Number","2,780,170",""
"2016","Finland","Total","Females","Number","2,785,818",""
"2016","Sweden","Total","Females","Number","4,920,051",""
"2016","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","263,657,776",""
"2016","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","261,489,904",""
"2016","European Free Trade Association","Total","Females","Number","6,976,972",""
"2016","Iceland","Total","Females","Number","165,259",""
"2016","Liechtenstein","Total","Females","Number","18,962",""
"2016","Norway","Total","Females","Number","2,587,096",""
"2016","Switzerland","Total","Females","Number","4,205,655",""
"2016","United Kingdom","Total","Females","Number","33,152,984",""
"2016","Montenegro","Total","Females","Number","314,484",""
"2016","North Macedonia","Total","Females","Number","1,033,677",""
"2016","Albania","Total","Females","Number","1,417,141",""
"2016","Serbia","Total","Females","Number","3,630,114",""
"2016","Turkey","Total","Females","Number","39,229,862",""
"2016","Andorra","Total","Females","Number",":",""
"2016","Belarus","Total","Females","Number","5,077,522",""
"2016","Bosnia and Herzegovina","Total","Females","Number",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number","888,310","p"
"2016","Moldova","Total","Females","Number",":",""
"2016","Monaco","Total","Females","Number",":",""
"2016","Russia","Total","Females","Number",":",""
"2016","San Marino","Total","Females","Number",":",""
"2016","Ukraine","Total","Females","Number","22,872,998",""
"2016","Armenia","Total","Females","Number","1,569,535",""
"2016","Azerbaijan","Total","Females","Number","4,870,002",""
"2016","Georgia","Total","Females","Number","1,940,900",""
"2017","European Union - 27 countries (from 2020)","Total","Females","Number","228,050,037","b"
"2017","European Union - 28 countries (2013-2020)","Total","Females","Number","261,414,441","b"
"2017","European Union - 27 countries (2007-2013)","Total","Females","Number","259,265,438","b"
"2017","Euro area - 19 countries  (from 2015)","Total","Females","Number","174,241,357","b"
"2017","Euro area - 18 countries (2014)","Total","Females","Number","172,705,639","b"
"2017","Belgium","Total","Females","Number","5,762,455",""
"2017","Bulgaria","Total","Females","Number","3,651,881",""
"2017","Czechia","Total","Females","Number","5,378,133",""
"2017","Denmark","Total","Females","Number","2,888,591",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,824,535",""
"2017","Germany including former GDR","Total","Females","Number","41,824,535",""
"2017","Estonia","Total","Females","Number","698,097",""
"2017","Ireland","Total","Females","Number","2,416,465",""
"2017","Greece","Total","Females","Number","5,546,916",""
"2017","Spain","Total","Females","Number","23,693,426",""
"2017","France","Total","Females","Number","34,495,464",""
"2017","France (metropolitan)","Total","Females","Number",":",""
"2017","Croatia","Total","Females","Number","2,149,003",""
"2017","Italy","Total","Females","Number","31,143,704",""
"2017","Cyprus","Total","Females","Number","438,139",""
"2017","Latvia","Total","Females","Number","1,054,433",""
"2017","Lithuania","Total","Females","Number","1,535,718",""
"2017","Luxembourg","Total","Females","Number","294,026","b"
"2017","Hungary","Total","Females","Number","5,122,270",""
"2017","Malta","Total","Females","Number","228,634",""
"2017","Netherlands","Total","Females","Number","8,606,405",""
"2017","Austria","Total","Females","Number","4,460,424",""
"2017","Poland","Total","Females","Number","19,595,127",""
"2017","Portugal","Total","Females","Number","5,427,117",""
"2017","Romania","Total","Females","Number","10,041,869",""
"2017","Slovenia","Total","Females","Number","1,040,770",""
"2017","Slovakia","Total","Females","Number","2,783,659",""
"2017","Finland","Total","Females","Number","2,790,970",""
"2017","Sweden","Total","Females","Number","4,981,806",""
"2017","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","264,210,008","b"
"2017","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","262,061,005","b"
"2017","European Free Trade Association","Total","Females","Number","7,041,680",""
"2017","Iceland","Total","Females","Number","167,316",""
"2017","Liechtenstein","Total","Females","Number","19,064",""
"2017","Norway","Total","Females","Number","2,609,187",""
